GENE	ENTREZ ID
KWMTBOMO07445	105841683
KWMTBOMO07446	100862761
KWMTBOMO07447	101737018
KWMTBOMO07448	101741712
KWMTBOMO07449	101745848
KWMTBOMO07450	101741435
KWMTBOMO07451	732908
KWMTBOMO07452	692923
KWMTBOMO07454	101741159
KWMTBOMO07455	101739557
KWMTBOMO07456	101741010
KWMTBOMO07457	101740871
KWMTBOMO07458	101740732
KWMTBOMO07459	101740592
KWMTBOMO07461	105841719
KWMTBOMO07462	105841972
KWMTBOMO07463	101738485
KWMTBOMO07464	101738174
KWMTBOMO07465	101742300
KWMTBOMO07466	101742300
KWMTBOMO07467	105842396
KWMTBOMO07468	101735858
KWMTBOMO07469	105841718
KWMTBOMO07470	101740458
KWMTBOMO07471	101740326
KWMTBOMO07472	100329153
KWMTBOMO07473	100329153
KWMTBOMO07474	101740191
KWMTBOMO07475	101740058
KWMTBOMO07476	101740058
KWMTBOMO07477	101735502
KWMTBOMO07478	101742019
KWMTBOMO07479	101741868
KWMTBOMO07480	101741868
KWMTBOMO07481	101736731
KWMTBOMO07482	101739785
KWMTBOMO07483	101739642
KWMTBOMO07484	101739503
KWMTBOMO07485	733137
KWMTBOMO07486	101739362
KWMTBOMO07487	101739224
KWMTBOMO07488	101739077
KWMTBOMO07489	101738887
KWMTBOMO07490	105842320
KWMTBOMO07491	101738887
KWMTBOMO07492	101744071
KWMTBOMO07493	101741720
KWMTBOMO07494	101738869
KWMTBOMO07495	105842439
KWMTBOMO07496	100101184
KWMTBOMO07497	101744455
KWMTBOMO07498	100286769
KWMTBOMO07499	101743072
KWMTBOMO07500	101742779
KWMTBOMO07501	693032
KWMTBOMO07502	101737183
KWMTBOMO07503	101745414
KWMTBOMO07504	101742930
KWMTBOMO07505	101742635
KWMTBOMO07506	101742489
KWMTBOMO07507	101742337
KWMTBOMO07508	100862820
KWMTBOMO07509	101742094
KWMTBOMO07510	101741949
KWMTBOMO07511	101740011
KWMTBOMO07512	101741620
KWMTBOMO07513	101744168
KWMTBOMO07514	101741382
KWMTBOMO07515	101741147
KWMTBOMO07516	101744024
KWMTBOMO07517	101744024
KWMTBOMO07518	101744024
KWMTBOMO07519	101740999
KWMTBOMO07521	101743876
KWMTBOMO07522	101743724
KWMTBOMO07523	105841478
KWMTBOMO07524	101742715
KWMTBOMO07525	101738890
KWMTBOMO07526	101737183
KWMTBOMO07527	101740861
KWMTBOMO07528	101740722
KWMTBOMO07529	101740581
KWMTBOMO07530	105841774
KWMTBOMO07531	100101184
KWMTBOMO07532	101739808
KWMTBOMO07533	101740448
KWMTBOMO07534	101737233
KWMTBOMO07535	105842320
KWMTBOMO07537	101738610
KWMTBOMO07538	100379185
KWMTBOMO07539	101738482
KWMTBOMO07542	101746532
KWMTBOMO07543	101738344
KWMTBOMO07544	101738213
KWMTBOMO07545	101738087
KWMTBOMO07546	101738087
KWMTBOMO07547	732874
KWMTBOMO07548	101737632
KWMTBOMO07549	101740005
KWMTBOMO07550	101737953
KWMTBOMO07551	101737489
KWMTBOMO07552	101737252
KWMTBOMO07553	101739734
KWMTBOMO07554	105841731
KWMTBOMO07555	101739306
KWMTBOMO07556	100134919
KWMTBOMO07557	100134919
KWMTBOMO07559	101737108
KWMTBOMO07560	101739172
KWMTBOMO07561	692993
KWMTBOMO07562	101736804
KWMTBOMO07563	101739025
KWMTBOMO07564	733135
KWMTBOMO07565	101736663
KWMTBOMO07566	101743260
KWMTBOMO07567	105842334
KWMTBOMO07568	105841899
KWMTBOMO07569	101743222
KWMTBOMO07570	101743222
KWMTBOMO07571	101745325
KWMTBOMO07572	101740365
KWMTBOMO07573	101740229
KWMTBOMO07574	101740094
KWMTBOMO07575	101742784
KWMTBOMO07576	101739822
KWMTBOMO07577	101739502
KWMTBOMO07578	101742494
KWMTBOMO07579	101737183
KWMTBOMO07580	101741404
KWMTBOMO07581	105841657
KWMTBOMO07582	105841788
KWMTBOMO07583	101739096
KWMTBOMO07584	101742055
KWMTBOMO07585	101741912
KWMTBOMO07586	101739263
KWMTBOMO07587	101741767
KWMTBOMO07588	692913
KWMTBOMO07589	100379188
KWMTBOMO07590	101739123
KWMTBOMO07591	105841658
KWMTBOMO07592	732986
KWMTBOMO07593	101738975
KWMTBOMO07594	100101184
KWMTBOMO07595	101737183
KWMTBOMO07596	105841867
KWMTBOMO07597	101741627
KWMTBOMO07598	101741627
KWMTBOMO07599	101738844
KWMTBOMO07600	733141
KWMTBOMO07601	101741487
KWMTBOMO07602	101741487
KWMTBOMO07603	101741349
KWMTBOMO07604	101741208
KWMTBOMO07605	101741063
KWMTBOMO07606	101740780
KWMTBOMO07607	105841892
KWMTBOMO07608	105841867
KWMTBOMO07609	105841788
KWMTBOMO07610	105841367
KWMTBOMO07611	100144572
KWMTBOMO07612	101735836
KWMTBOMO07613	101735653
KWMTBOMO07614	101735558
KWMTBOMO07615	105841977
KWMTBOMO07616	105841478
KWMTBOMO07617	101747213
KWMTBOMO07618	101741101
KWMTBOMO07619	778463
KWMTBOMO07620	101746947
KWMTBOMO07621	101746805
KWMTBOMO07622	101746664
KWMTBOMO07623	101746664
KWMTBOMO07624	100187568
KWMTBOMO07625	100187568
KWMTBOMO07626	101735387
KWMTBOMO07627	101737659
KWMTBOMO07628	101746391
KWMTBOMO07629	101746252
KWMTBOMO07630	101746110
KWMTBOMO07631	101747179
KWMTBOMO07632	101747179
KWMTBOMO07633	101744593
KWMTBOMO07634	105842112
KWMTBOMO07635	101746907
KWMTBOMO07636	101746767
KWMTBOMO07637	105841774
KWMTBOMO07638	101746525
KWMTBOMO07639	101745825
KWMTBOMO07640	100101184
KWMTBOMO07641	101737183
KWMTBOMO07642	101746390
KWMTBOMO07643	105841908
KWMTBOMO07644	692674
KWMTBOMO07645	101741101
KWMTBOMO07646	105843014
KWMTBOMO07647	105841867
KWMTBOMO07648	101745239
KWMTBOMO07649	101745239
KWMTBOMO07650	101745089
KWMTBOMO07651	101746251
KWMTBOMO07652	101744944
KWMTBOMO07653	101744944
KWMTBOMO07654	101744944
KWMTBOMO07655	692962
KWMTBOMO07656	101745911
KWMTBOMO07657	101744799
KWMTBOMO07658	101744657
KWMTBOMO07659	100862757
KWMTBOMO07660	101745768
KWMTBOMO07661	101744511
KWMTBOMO07662	101744370
KWMTBOMO07663	101746685
KWMTBOMO07664	100190796
KWMTBOMO07665	101744631
KWMTBOMO07666	101743788
KWMTBOMO07667	105841788
KWMTBOMO07668	101738890
KWMTBOMO07669	105841502
KWMTBOMO07670	101745598
KWMTBOMO07671	105841331
KWMTBOMO07672	101741101
KWMTBOMO07674	692553
KWMTBOMO07675	101743363
KWMTBOMO07676	101743227
KWMTBOMO07677	105842636
KWMTBOMO07678	101743080
KWMTBOMO07679	101743080
KWMTBOMO07680	101743080
KWMTBOMO07681	101745385
KWMTBOMO07682	101745385
KWMTBOMO07683	732991
KWMTBOMO07684	101741936
KWMTBOMO07685	692908
KWMTBOMO07686	101745088
KWMTBOMO07687	751092
KWMTBOMO07688	732854
KWMTBOMO07689	101744943
KWMTBOMO07690	100141436
KWMTBOMO07691	105841788
KWMTBOMO07692	101736839
KWMTBOMO07693	101742941
KWMTBOMO07694	101744617
KWMTBOMO07695	101744470
KWMTBOMO07696	101744227
KWMTBOMO07697	101739096
KWMTBOMO07698	101744227
KWMTBOMO07699	101744086
KWMTBOMO07700	101743938
KWMTBOMO07701	101742792
KWMTBOMO07702	101742792
KWMTBOMO07703	101737659
KWMTBOMO07705	101742641
KWMTBOMO07706	101742641
KWMTBOMO07707	101742502
KWMTBOMO07708	101743643
KWMTBOMO07709	101743362
KWMTBOMO07710	101742351
KWMTBOMO07711	101743505
KWMTBOMO07712	101742351
KWMTBOMO07713	101743226
KWMTBOMO07714	101742216
KWMTBOMO07715	101743079
KWMTBOMO07716	101742216
KWMTBOMO07717	101742940
KWMTBOMO07718	101742063
KWMTBOMO07719	101742545
KWMTBOMO07720	101742215
KWMTBOMO07721	101741873
KWMTBOMO07722	101741532
KWMTBOMO07723	101741532
KWMTBOMO07724	101741772
KWMTBOMO07725	105841917
KWMTBOMO07726	101741391
KWMTBOMO07727	101741251
KWMTBOMO07728	105841501
KWMTBOMO07729	101737659
KWMTBOMO07730	101744003
KWMTBOMO07731	101740969
KWMTBOMO07732	101737659
KWMTBOMO07733	105841788
KWMTBOMO07734	101740545
KWMTBOMO07735	101740545
KWMTBOMO07736	101745010
KWMTBOMO07737	105842112
KWMTBOMO07738	101740786
KWMTBOMO07739	101740371
KWMTBOMO07740	101740234
KWMTBOMO07741	101740287
KWMTBOMO07742	101740145
KWMTBOMO07743	105842729
KWMTBOMO07744	101740010
KWMTBOMO07745	100101184
KWMTBOMO07746	100101184
KWMTBOMO07748	733071
KWMTBOMO07749	101739788
KWMTBOMO07750	101739689
KWMTBOMO07751	101739543
KWMTBOMO07752	100500929
KWMTBOMO07753	100500929
KWMTBOMO07754	105841788
KWMTBOMO07755	101737659
KWMTBOMO07756	100500931
KWMTBOMO07757	101739269
KWMTBOMO07758	101739268
KWMTBOMO07759	101739131
KWMTBOMO07760	101738983
KWMTBOMO07761	101738984
KWMTBOMO07762	101738852
KWMTBOMO07763	101738712
KWMTBOMO07764	101738576
KWMTBOMO07765	101738576
KWMTBOMO07766	101738306
KWMTBOMO07767	101738444
KWMTBOMO07768	101738172
KWMTBOMO07769	101738853
KWMTBOMO07770	101738713
KWMTBOMO07771	101738045
KWMTBOMO07772	693068
KWMTBOMO07773	101738577
KWMTBOMO07774	101737912
KWMTBOMO07775	101737688
KWMTBOMO07776	101737543
KWMTBOMO07777	101737400
KWMTBOMO07778	101738445
KWMTBOMO07779	692808
KWMTBOMO07780	101737255
KWMTBOMO07781	101738307
KWMTBOMO07782	101738173
KWMTBOMO07783	101737111
KWMTBOMO07784	101737111
KWMTBOMO07785	101736979
KWMTBOMO07786	101736766
KWMTBOMO07787	101736766
KWMTBOMO07788	101736408
KWMTBOMO07789	101736533
KWMTBOMO07790	101738046
KWMTBOMO07791	105841907
KWMTBOMO07793	101737731
KWMTBOMO07794	692392
KWMTBOMO07795	101736276
KWMTBOMO07796	101736142
KWMTBOMO07797	101736007
KWMTBOMO07798	733106
KWMTBOMO07799	101737496
KWMTBOMO07800	101735882
KWMTBOMO07801	101735557
KWMTBOMO07802	692971
KWMTBOMO07803	101747212
KWMTBOMO07804	101737355
KWMTBOMO07805	101747079
KWMTBOMO07806	105841911
KWMTBOMO07807	101746946
KWMTBOMO07808	101737066
KWMTBOMO07809	101736935
KWMTBOMO07810	101746573
KWMTBOMO07811	101746250
KWMTBOMO07812	101745964
KWMTBOMO07813	101746109
KWMTBOMO07814	101745824
KWMTBOMO07815	101745675
KWMTBOMO07816	101745529
KWMTBOMO07817	101745414
KWMTBOMO07818	732981
KWMTBOMO07819	101745087
KWMTBOMO07820	101745384
KWMTBOMO07821	733132
KWMTBOMO07822	101736810
KWMTBOMO07823	101736534
KWMTBOMO07824	101744942
KWMTBOMO07825	101744798
KWMTBOMO07826	101744656
KWMTBOMO07827	105841729
KWMTBOMO07828	101744510
KWMTBOMO07829	105841773
KWMTBOMO07830	101744368
KWMTBOMO07831	101744226
KWMTBOMO07832	101744085
KWMTBOMO07833	101743832
KWMTBOMO07834	101737659
KWMTBOMO07835	105841788
KWMTBOMO07836	101743832
KWMTBOMO07837	101175708
KWMTBOMO07840	101743403
KWMTBOMO07841	692867
KWMTBOMO07842	101743180
KWMTBOMO07843	101743180
KWMTBOMO07844	101743032
KWMTBOMO07845	101742739
KWMTBOMO07846	101742891
KWMTBOMO07847	101742302
KWMTBOMO07848	101742453
KWMTBOMO07849	105841774
KWMTBOMO07850	101742597
KWMTBOMO07851	101742022
KWMTBOMO07852	105841921
KWMTBOMO07853	101741724
KWMTBOMO07854	101741577
KWMTBOMO07855	692797
KWMTBOMO07856	101741305
KWMTBOMO07857	692534
KWMTBOMO07858	101741162
KWMTBOMO07859	101740925
KWMTBOMO07860	100462719
KWMTBOMO07861	692826
KWMTBOMO07862	733016
KWMTBOMO07863	101735883
KWMTBOMO07864	100862781
KWMTBOMO07865	692856
KWMTBOMO07866	101740544
KWMTBOMO07867	101735609
KWMTBOMO07868	101735609
KWMTBOMO07869	101740286
KWMTBOMO07870	101735469
KWMTBOMO07871	101735469
KWMTBOMO07872	101735330
KWMTBOMO07873	101747124
KWMTBOMO07874	101746989
KWMTBOMO07875	101746852
KWMTBOMO07876	105842470
KWMTBOMO07877	101740144
KWMTBOMO07878	101740009
KWMTBOMO07879	101739787
KWMTBOMO07880	101739643
KWMTBOMO07881	101739504
KWMTBOMO07882	101740329
KWMTBOMO07883	101738744
KWMTBOMO07884	101739083
KWMTBOMO07885	101738346
KWMTBOMO07886	101738483
KWMTBOMO07887	101738613
KWMTBOMO07888	778452
KWMTBOMO07889	105841478
KWMTBOMO07891	101737183
KWMTBOMO07892	101736731
KWMTBOMO07893	101746432
KWMTBOMO07894	101746295
KWMTBOMO07895	778522
KWMTBOMO07896	101746148
KWMTBOMO07897	101738216
KWMTBOMO07898	101738890
KWMTBOMO07899	101738216
KWMTBOMO07900	105841883
KWMTBOMO07901	100101184
KWMTBOMO07902	101746007
KWMTBOMO07904	101745869
KWMTBOMO07905	101737730
KWMTBOMO07906	101737495
KWMTBOMO07907	101737354
KWMTBOMO07908	101737205
KWMTBOMO07910	693061
KWMTBOMO07911	101737954
KWMTBOMO07912	101745719
KWMTBOMO07913	101745569
KWMTBOMO07914	101737065
KWMTBOMO07915	767621
KWMTBOMO07916	101737183
KWMTBOMO07917	767621
KWMTBOMO07918	767621
KWMTBOMO07919	101745288
KWMTBOMO07920	105842707
KWMTBOMO07921	105841836
KWMTBOMO07923	105841788
KWMTBOMO07924	101737659
KWMTBOMO07925	105842396
KWMTBOMO07926	100862829
KWMTBOMO07927	101744990
KWMTBOMO07928	101744850
KWMTBOMO07929	693083
KWMTBOMO07930	732919
KWMTBOMO07931	101736934
KWMTBOMO07932	101736809
KWMTBOMO07933	101736668
KWMTBOMO07934	101736809
KWMTBOMO07935	101744411
KWMTBOMO07936	101744267
KWMTBOMO07937	105841932
KWMTBOMO07938	692536
KWMTBOMO07939	101744128
KWMTBOMO07940	101736532
KWMTBOMO07941	100127028
KWMTBOMO07942	101735921
KWMTBOMO07943	100127117
KWMTBOMO07944	101747137
KWMTBOMO07945	100379594
KWMTBOMO07946	101735652
KWMTBOMO07947	101735515
KWMTBOMO07948	101735515
KWMTBOMO07949	105841903
KWMTBOMO07950	101735386
KWMTBOMO07951	101747178
KWMTBOMO07952	101743685
KWMTBOMO07954	101747039
KWMTBOMO07955	692949
KWMTBOMO07956	101746906
KWMTBOMO07957	101746766
KWMTBOMO07958	101743404
KWMTBOMO07959	105841789
KWMTBOMO07960	101743265
KWMTBOMO07961	100313490
KWMTBOMO07962	101746483
KWMTBOMO07963	101743120
KWMTBOMO07964	101742981
KWMTBOMO07965	101742838
KWMTBOMO07966	100101184
KWMTBOMO07967	100174820
KWMTBOMO07968	100174819
KWMTBOMO07969	101746108
KWMTBOMO07970	101745823
KWMTBOMO07971	101745674
KWMTBOMO07972	693005
KWMTBOMO07973	100125604
KWMTBOMO07974	100125603
KWMTBOMO07975	692996
KWMTBOMO07976	100125605
KWMTBOMO07977	101742546
KWMTBOMO07978	101745427
KWMTBOMO07979	101745287
KWMTBOMO07980	101745137
KWMTBOMO07981	101742398
KWMTBOMO07982	101737659
KWMTBOMO07983	101736731
KWMTBOMO07984	101744989
KWMTBOMO07985	101744848
KWMTBOMO07986	101744704
KWMTBOMO07987	101744560
KWMTBOMO07988	101744266
KWMTBOMO07989	101744266
KWMTBOMO07990	101744127
KWMTBOMO07991	101743981
KWMTBOMO07992	105841900
KWMTBOMO07993	101742106
KWMTBOMO07994	101743831
KWMTBOMO07995	101737659
KWMTBOMO07996	100216492
KWMTBOMO07997	101743683
KWMTBOMO07998	101743542
KWMTBOMO07999	105841239
KWMTBOMO08000	101743402
KWMTBOMO08001	101743264
KWMTBOMO08002	101742980
KWMTBOMO08003	101743119
KWMTBOMO08004	105842129
KWMTBOMO08005	101742837
KWMTBOMO08006	101742501
KWMTBOMO08007	692978
KWMTBOMO08008	101742350
KWMTBOMO08009	101742214
KWMTBOMO08010	101742062
KWMTBOMO08011	778464
KWMTBOMO08012	105841927
KWMTBOMO08013	101741917
KWMTBOMO08014	105842112
KWMTBOMO08015	105841315
KWMTBOMO08016	733072
KWMTBOMO08017	101741632
KWMTBOMO08018	105842334
KWMTBOMO08019	101740474
KWMTBOMO08020	101741490
KWMTBOMO08021	101741533
KWMTBOMO08022	100862773
KWMTBOMO08023	101741109
KWMTBOMO08024	101738613
KWMTBOMO08025	101741250
KWMTBOMO08026	101740873
KWMTBOMO08027	101740643
KWMTBOMO08028	101741392
KWMTBOMO08029	101741392
KWMTBOMO08030	101741392
KWMTBOMO08031	101741252
KWMTBOMO08032	101741111
KWMTBOMO08033	101740970
KWMTBOMO08034	692734
KWMTBOMO08035	101740823
KWMTBOMO08037	101740506
KWMTBOMO08038	101740682
KWMTBOMO08039	101740370
KWMTBOMO08040	101740233
KWMTBOMO08041	101740100
KWMTBOMO08042	101740546
KWMTBOMO08043	101739967
KWMTBOMO08044	101739740
KWMTBOMO08045	101739599
KWMTBOMO08046	101739599
KWMTBOMO08048	101740002
KWMTBOMO08049	101740288
KWMTBOMO08050	101739458
KWMTBOMO08051	101739312
KWMTBOMO08052	692873
KWMTBOMO08053	101739082
KWMTBOMO08054	101740146
KWMTBOMO08055	101738941
KWMTBOMO08056	101738804
KWMTBOMO08057	105841502
KWMTBOMO08058	105841478
KWMTBOMO08059	101740011
KWMTBOMO08060	101738667
KWMTBOMO08061	101738667
KWMTBOMO08062	101739878
KWMTBOMO08063	105842438
KWMTBOMO08064	693067
KWMTBOMO08065	101738535
KWMTBOMO08066	692877
KWMTBOMO08067	101738398
KWMTBOMO08068	101745891
KWMTBOMO08069	101747137
KWMTBOMO08071	101738890
KWMTBOMO08072	101738258
KWMTBOMO08073	105841788
KWMTBOMO08074	101738258
KWMTBOMO08075	100174853
KWMTBOMO08076	100174853
KWMTBOMO08077	105841898
KWMTBOMO08078	101737659
KWMTBOMO08079	101745997
KWMTBOMO08080	100101184
KWMTBOMO08081	101738889
KWMTBOMO08082	101738889
KWMTBOMO08083	101747221
KWMTBOMO08084	101738127
KWMTBOMO08086	101740049
KWMTBOMO08087	105841896
KWMTBOMO08088	105842995
KWMTBOMO08089	105842529
KWMTBOMO08090	105841788
KWMTBOMO08091	101737659
KWMTBOMO08093	101737868
KWMTBOMO08094	101737637
KWMTBOMO08095	101737637
KWMTBOMO08096	105842764
KWMTBOMO08097	692759
KWMTBOMO08098	692759
KWMTBOMO08099	100862787
KWMTBOMO08100	692697
KWMTBOMO08101	101737353
KWMTBOMO08102	101737494
KWMTBOMO08103	100359389
KWMTBOMO08105	101737955
KWMTBOMO08106	101736808
KWMTBOMO08107	101737110
KWMTBOMO08108	101736667
KWMTBOMO08109	101736531
KWMTBOMO08110	692641
KWMTBOMO08111	101737822
KWMTBOMO08112	101736406
KWMTBOMO08113	101737689
KWMTBOMO08114	101737544
KWMTBOMO08115	100101184
KWMTBOMO08116	101736274
KWMTBOMO08117	101737401
KWMTBOMO08118	101737256
KWMTBOMO08119	105841502
KWMTBOMO08120	101737183
KWMTBOMO08121	105842112
KWMTBOMO08122	101745997
KWMTBOMO08123	105841937
KWMTBOMO08124	101735858
KWMTBOMO08125	105841937
KWMTBOMO08126	101736048
KWMTBOMO08127	101735920
KWMTBOMO08128	101736849
KWMTBOMO08129	101735793
KWMTBOMO08130	101735651
KWMTBOMO08131	101736718
KWMTBOMO08133	101747123
KWMTBOMO08134	101746988
KWMTBOMO08135	101746713
KWMTBOMO08136	101736574
KWMTBOMO08137	101745997
KWMTBOMO08138	101746851
KWMTBOMO08139	101736574
KWMTBOMO08140	101736445
KWMTBOMO08141	101736324
KWMTBOMO08142	100499494
KWMTBOMO08143	692385
KWMTBOMO08144	101736187
KWMTBOMO08145	101736050
KWMTBOMO08146	101744003
KWMTBOMO08147	101735795
KWMTBOMO08148	101746431
KWMTBOMO08149	105842699
KWMTBOMO08151	101735468
KWMTBOMO08152	101736405
KWMTBOMO08153	101736701
KWMTBOMO08154	101735607
KWMTBOMO08155	105841810
KWMTBOMO08156	100101184
KWMTBOMO08157	692588
KWMTBOMO08158	101744900
KWMTBOMO08159	101739511
KWMTBOMO08160	101744900
KWMTBOMO08161	101739511
KWMTBOMO08162	101739511
KWMTBOMO08164	101736666
KWMTBOMO08165	101736666
KWMTBOMO08166	101735748
KWMTBOMO08167	101735881
KWMTBOMO08168	100529220
KWMTBOMO08169	101745939
KWMTBOMO08171	101741712
KWMTBOMO08172	105842527
KWMTBOMO08173	101741712
KWMTBOMO08176	100101184
KWMTBOMO08177	101739439
KWMTBOMO08178	105842715
KWMTBOMO08179	101744637
KWMTBOMO08180	101739211
KWMTBOMO08181	101744924
KWMTBOMO08182	101745066
KWMTBOMO08183	101745215
KWMTBOMO08184	101745363
KWMTBOMO08185	101745511
KWMTBOMO08186	101739348
KWMTBOMO08187	101745800
KWMTBOMO08188	101737659
KWMTBOMO08189	105841788
KWMTBOMO08190	101745997
KWMTBOMO08191	101739490
KWMTBOMO08192	101739627
KWMTBOMO08193	101739771
KWMTBOMO08194	101739771
KWMTBOMO08195	101739907
KWMTBOMO08196	101740041
KWMTBOMO08197	101746034
KWMTBOMO08198	101746176
KWMTBOMO08199	101746321
KWMTBOMO08200	692462
KWMTBOMO08201	101746460
KWMTBOMO08202	101740174
KWMTBOMO08203	101740174
KWMTBOMO08204	101746692
KWMTBOMO08205	101740311
KWMTBOMO08206	101739241
KWMTBOMO08207	692434
KWMTBOMO08208	101737659
KWMTBOMO08209	105841331
KWMTBOMO08210	105841788
KWMTBOMO08211	101737659
KWMTBOMO08212	101746830
KWMTBOMO08213	101746972
KWMTBOMO08214	105842936
KWMTBOMO08215	100174938
KWMTBOMO08216	100174938
KWMTBOMO08217	100174938
KWMTBOMO08218	101735308
KWMTBOMO08219	101735308
KWMTBOMO08220	100862758
KWMTBOMO08221	101745997
KWMTBOMO08222	101740576
KWMTBOMO08223	101740576
KWMTBOMO08224	105841788
KWMTBOMO08225	101740576
KWMTBOMO08226	101740850
KWMTBOMO08227	101735450
KWMTBOMO08228	101737468
KWMTBOMO08229	105842699
KWMTBOMO08230	101747137
KWMTBOMO08231	105842931
KWMTBOMO08232	105842934
KWMTBOMO08233	105842729
KWMTBOMO08234	105842017
KWMTBOMO08236	101741701
KWMTBOMO08238	778507
KWMTBOMO08239	101735633
KWMTBOMO08240	101735776
KWMTBOMO08241	100101211
KWMTBOMO08243	101741850
KWMTBOMO08244	101741850
KWMTBOMO08245	101742001
KWMTBOMO08246	101735905
KWMTBOMO08247	101742142
KWMTBOMO08248	101736031
KWMTBOMO08249	101736168
KWMTBOMO08250	101736304
KWMTBOMO08251	105841774
KWMTBOMO08252	101736556
KWMTBOMO08253	101736697
KWMTBOMO08254	101736697
KWMTBOMO08255	101736915
KWMTBOMO08257	101737046
KWMTBOMO08258	101742435
KWMTBOMO08259	101737332
KWMTBOMO08260	101746650
KWMTBOMO08261	101737184
KWMTBOMO08262	101737184
KWMTBOMO08263	105842758
KWMTBOMO08264	101737476
KWMTBOMO08266	101742719
KWMTBOMO08267	101742719
KWMTBOMO08268	101737183
KWMTBOMO08269	101742719
KWMTBOMO08270	101742719
KWMTBOMO08271	100739997
KWMTBOMO08272	101737761
KWMTBOMO08273	101737761
KWMTBOMO08274	101744750
KWMTBOMO08275	101747109
KWMTBOMO08277	101743013
KWMTBOMO08278	101738159
KWMTBOMO08279	101738031
KWMTBOMO08280	101737899
KWMTBOMO08281	101743299
KWMTBOMO08282	101738517
KWMTBOMO08283	100529217
KWMTBOMO08284	101738646
KWMTBOMO08285	692418
KWMTBOMO08287	101738782
KWMTBOMO08288	101744755
KWMTBOMO08289	101744898
KWMTBOMO08290	101743937
KWMTBOMO08291	105841802
KWMTBOMO08292	105841802
KWMTBOMO08293	101744084
KWMTBOMO08294	692374
KWMTBOMO08295	105841803
KWMTBOMO08296	101737659
KWMTBOMO08297	101745187
KWMTBOMO08298	101745336
KWMTBOMO08299	101744324
KWMTBOMO08300	101745477
KWMTBOMO08301	101745477
KWMTBOMO08302	101736508
KWMTBOMO08303	101736749
KWMTBOMO08304	100174936
KWMTBOMO08305	101745997
KWMTBOMO08306	101745414
KWMTBOMO08307	101736876
KWMTBOMO08308	100188967
KWMTBOMO08309	100188967
KWMTBOMO08310	692892
KWMTBOMO08311	101737094
KWMTBOMO08312	101737239
KWMTBOMO08313	101737386
KWMTBOMO08314	101746132
KWMTBOMO08315	101737183
KWMTBOMO08316	101737673
KWMTBOMO08317	101737659
KWMTBOMO08318	101737805
KWMTBOMO08319	101745414
KWMTBOMO08320	101738068
KWMTBOMO08321	101738196
KWMTBOMO08322	733096
KWMTBOMO08323	101738328
KWMTBOMO08324	105842505
KWMTBOMO08325	101738328
KWMTBOMO08326	101738467
KWMTBOMO08327	101738833
KWMTBOMO08328	101738965
KWMTBOMO08329	101746690
KWMTBOMO08330	101746970
KWMTBOMO08331	105841773
KWMTBOMO08332	105842112
KWMTBOMO08333	101746970
KWMTBOMO08334	101739436
KWMTBOMO08335	101739571
KWMTBOMO08336	105841775
KWMTBOMO08337	101739714
KWMTBOMO08338	101739856
KWMTBOMO08339	101747103
KWMTBOMO08340	105841899
KWMTBOMO08341	105841419
KWMTBOMO08342	101740122
KWMTBOMO08343	101739990
KWMTBOMO08344	692549
KWMTBOMO08345	101740441
KWMTBOMO08346	101740441
KWMTBOMO08347	101740441
KWMTBOMO08348	101740441
KWMTBOMO08349	101735306
KWMTBOMO08350	101740575
KWMTBOMO08351	105841788
KWMTBOMO08352	101735306
KWMTBOMO08353	101735306
KWMTBOMO08354	101740712
KWMTBOMO08355	101741137
KWMTBOMO08356	101741280
KWMTBOMO08357	101735448
KWMTBOMO08358	101741653
KWMTBOMO08359	101737659
KWMTBOMO08360	101741512
KWMTBOMO08361	101741792
KWMTBOMO08362	101742085
KWMTBOMO08363	101735586
KWMTBOMO08364	101742433
KWMTBOMO08365	101735725
KWMTBOMO08366	101739850
KWMTBOMO08367	101735857
KWMTBOMO08368	101735857
KWMTBOMO08369	101742577
KWMTBOMO08370	101735989
KWMTBOMO08371	101742817
KWMTBOMO08372	101736122
KWMTBOMO08373	101743157
KWMTBOMO08374	101738890
KWMTBOMO08375	101743157
KWMTBOMO08376	101743298
KWMTBOMO08377	101736389
KWMTBOMO08379	101736509
KWMTBOMO08380	105842527
KWMTBOMO08381	105842486
KWMTBOMO08382	105841502
KWMTBOMO08383	105841899
KWMTBOMO08384	105841659
KWMTBOMO08386	101744019
KWMTBOMO08387	105842478
KWMTBOMO08388	105842478
KWMTBOMO08390	100307009
KWMTBOMO08391	101744163
KWMTBOMO08392	101737331
KWMTBOMO08393	101736465
KWMTBOMO08394	101737474
KWMTBOMO08395	105842664
KWMTBOMO08396	101744449
KWMTBOMO08397	101744687
KWMTBOMO08398	101744687
KWMTBOMO08399	692704
KWMTBOMO08400	101737617
KWMTBOMO08401	105841899
KWMTBOMO08403	101745612
KWMTBOMO08404	101744824
KWMTBOMO08405	100101184
KWMTBOMO08406	101738029
KWMTBOMO08407	101738029
KWMTBOMO08408	101741146
KWMTBOMO08409	101744970
KWMTBOMO08410	105841489
KWMTBOMO08411	101737659
KWMTBOMO08412	100642185
KWMTBOMO08413	105841478
KWMTBOMO08414	105841867
KWMTBOMO08415	100642185
KWMTBOMO08416	105842112
KWMTBOMO08417	105841899
KWMTBOMO08418	105841899
KWMTBOMO08419	101738890
KWMTBOMO08420	101740329
KWMTBOMO08421	100862777
